174
603.172 -207.946 463.687
601.627 -207.962 378.853
561.157 -207.917 435.06
561.157 -207.917 435.06
601.627 -207.962 378.853
530.82 -207.613 393.572
533.316 -207.773 463.254
561.157 -207.917 435.06
530.82 -207.613 393.572
533.316 -207.773 463.254
541.747 -207.902 497.716
590.689 -207.951 506.121
590.689 -207.951 506.121
603.172 -207.946 463.687
533.316 -207.773 463.254
590.689 -207.951 506.121
647.01 -207.853 507.3
603.172 -207.946 463.687
647.01 -207.853 507.3
647.194 -207.868 462.196
603.172 -207.946 463.687
647.194 -207.868 462.196
647.214 -208.061 420.562
603.172 -207.946 463.687
647.214 -208.061 420.562
601.627 -207.962 378.853
603.172 -207.946 463.687
609.901 -208.224 356.841
552.404 -207.929 371.023
601.627 -207.962 378.853
552.404 -207.929 371.023
530.82 -207.613 393.572
601.627 -207.962 378.853
530.82 -207.613 393.572
552.404 -207.929 371.023
529.46 -206.736 375.16
647.214 -208.061 420.562
629.349 -208.026 372.845
601.627 -207.962 378.853
601.627 -207.962 378.853
629.349 -208.026 372.845
609.901 -208.224 356.841
629.349 -208.026 372.845
621.178 -208.282 353.558
609.901 -208.224 356.841
621.178 -208.282 353.558
629.349 -208.026 372.845
629.499 -208.304 352.643
629.349 -208.026 372.845
635.409 -208.063 370.587
629.499 -208.304 352.643
629.499 -208.304 352.643
635.409 -208.063 370.587
634.435 -208.337 350.624
635.409 -208.063 370.587
641.607 -208.582 369.027
634.435 -208.337 350.624
647.214 -208.061 420.562
651.901 -208.094 415.667
629.349 -208.026 372.845
635.409 -208.063 370.587
641.607 -208.582 369.027
641.607 -208.582 369.027
635.409 -208.063 370.587
640.959 -208.042 375.152
641.607 -208.582 369.027
635.409 -208.063 370.587
629.349 -208.026 372.845
640.959 -208.042 375.152
629.349 -208.026 372.845
637.868 -208.012 384.014
640.959 -208.042 375.152
637.868 -208.012 384.014
629.349 -208.026 372.845
651.901 -208.094 415.667
637.868 -208.012 384.014
645.68 -208.064 385.429
640.959 -208.042 375.152
645.68 -208.064 385.429
637.868 -208.012 384.014
651.901 -208.094 415.667
645.68 -208.064 385.429
651.901 -208.094 415.667
656.193 -208.128 402.557
656.193 -208.128 402.557
651.901 -208.094 415.667
660.221 -208.152 410.028
660.221 -208.152 410.028
662.848 -208.172 403.05
656.193 -208.128 402.557
656.193 -208.128 402.557
662.848 -208.172 403.05
657.531 -208.14 392.257
645.68 -208.064 385.429
656.193 -208.128 402.557
657.531 -208.14 392.257
645.68 -208.064 385.429
657.531 -208.14 392.257
648.127 -208.083 376.302
648.127 -208.083 376.302
640.959 -208.042 375.152
645.68 -208.064 385.429
640.959 -208.042 375.152
648.127 -208.083 376.302
641.607 -208.582 369.027
662.848 -208.172 403.05
660.221 -208.152 410.028
666.352 -208.191 413.614
660.221 -208.152 410.028
656.666 -208.121 427.996
666.352 -208.191 413.614
651.901 -208.094 415.667
656.666 -208.121 427.996
660.221 -208.152 410.028
647.214 -208.061 420.562
656.666 -208.121 427.996
651.901 -208.094 415.667
656.666 -208.121 427.996
647.214 -208.061 420.562
647.194 -207.868 462.196
656.666 -208.121 427.996
666.787 -208.057 436.501
666.352 -208.191 413.614
666.787 -208.057 436.501
656.666 -208.121 427.996
647.194 -207.868 462.196
666.787 -208.057 436.501
647.194 -207.868 462.196
665.45 -207.712 462.67
665.45 -207.712 462.67
647.194 -207.868 462.196
647.01 -207.853 507.3
647.01 -207.853 507.3
662.352 -207.724 500.933
665.45 -207.712 462.67
662.352 -207.724 500.933
647.01 -207.853 507.3
657.267 -207.793 522.605
657.267 -207.793 522.605
647.01 -207.853 507.3
595.597 -207.946 519.609
590.689 -207.951 506.121
595.597 -207.946 519.609
647.01 -207.853 507.3
595.597 -207.946 519.609
590.689 -207.951 506.121
544.717 -207.917 523.36
544.717 -207.917 523.36
590.689 -207.951 506.121
541.747 -207.902 497.716
544.717 -207.917 523.36
541.747 -207.902 497.716
525.971 -207.883 524.433
525.971 -207.883 524.433
541.747 -207.902 497.716
519.197 -207.832 488.155
533.316 -207.773 463.254
519.197 -207.832 488.155
541.747 -207.902 497.716
533.316 -207.773 463.254
517.444 -207.638 464.126
519.197 -207.832 488.155
517.444 -207.638 464.126
533.316 -207.773 463.254
509.192 -206.513 394.531
530.82 -207.613 393.572
509.192 -206.513 394.531
533.316 -207.773 463.254
530.82 -207.613 393.572
529.46 -206.736 375.16
509.192 -206.513 394.531
529.46 -206.736 375.16
508.635 -205.888 380.957
509.192 -206.513 394.531
