1269
455.494 -208.368 -230.099
432.872 -208.413 -234.377
439.676 -208.185 -210.386
455.494 -208.368 -230.099
459.451 -208.428 -235.908
432.872 -208.413 -234.377
459.451 -208.428 -235.908
457.57 -208.671 -259.203
427.137 -208.607 -253.069
457.57 -208.671 -259.203
456.028 -208.73 -264.828
426.64 -208.647 -266.066
456.028 -208.73 -264.828
439.657 -208.782 -278.634
426.64 -208.647 -266.066
439.657 -208.782 -278.634
404.714 -208.458 -279.396
426.64 -208.647 -266.066
426.64 -208.647 -266.066
404.714 -208.458 -279.396
400.703 -208.408 -268.024
426.64 -208.647 -266.066
427.137 -208.607 -253.069
457.57 -208.671 -259.203
427.137 -208.607 -253.069
426.64 -208.647 -266.066
400.703 -208.408 -268.024
427.137 -208.607 -253.069
400.703 -208.408 -268.024
402.493 -208.395 -240.934
427.137 -208.607 -253.069
432.872 -208.413 -234.377
459.451 -208.428 -235.908
432.872 -208.413 -234.377
427.137 -208.607 -253.069
402.493 -208.395 -240.934
439.676 -208.185 -210.386
419.227 -208.207 -214.637
434.993 -208.182 -207.756
419.227 -208.207 -214.637
439.676 -208.185 -210.386
432.872 -208.413 -234.377
434.993 -208.182 -207.756
419.227 -208.207 -214.637
415.447 -208.182 -207.69
415.447 -208.182 -207.69
419.227 -208.207 -214.637
404.764 -208.187 -212.43
404.764 -208.187 -212.43
419.227 -208.207 -214.637
396.232 -208.325 -230.449
419.227 -208.207 -214.637
432.872 -208.413 -234.377
396.232 -208.325 -230.449
396.232 -208.325 -230.449
432.872 -208.413 -234.377
402.493 -208.395 -240.934
404.714 -208.458 -279.396
399.175 -208.411 -283.588
391.831 -208.332 -273.302
391.831 -208.332 -273.302
400.703 -208.408 -268.024
404.714 -208.458 -279.396
399.175 -208.411 -283.588
392.777 -208.352 -283.977
391.831 -208.332 -273.302
392.777 -208.352 -283.977
381.428 -208.256 -275.022
391.831 -208.332 -273.302
392.777 -208.352 -283.977
379.792 -208.267 -285.249
381.428 -208.256 -275.022
379.792 -208.267 -285.249
392.777 -208.352 -283.977
377.267 -208.289 -302.671
392.777 -208.352 -283.977
392.19 -208.471 -319.452
377.267 -208.289 -302.671
392.19 -208.471 -319.452
387.686 -208.354 -319.281
377.267 -208.289 -302.671
387.686 -208.354 -319.281
387.444 -208.34 -324.299
363.905 -208.292 -323.879
387.686 -208.354 -319.281
363.905 -208.292 -323.879
377.267 -208.289 -302.671
377.267 -208.289 -302.671
363.905 -208.292 -323.879
359.497 -208.331 -305.539
400.703 -208.408 -268.024
355.408 -208.224 -254.62
402.493 -208.395 -240.934
391.831 -208.332 -273.302
355.408 -208.224 -254.62
400.703 -208.408 -268.024
381.428 -208.256 -275.022
355.408 -208.224 -254.62
391.831 -208.332 -273.302
381.428 -208.256 -275.022
379.792 -208.267 -285.249
343.879 -208.314 -279.495
379.792 -208.267 -285.249
377.267 -208.289 -302.671
343.879 -208.314 -279.495
396.232 -208.325 -230.449
402.493 -208.395 -240.934
348.307 -208.194 -230.449
402.493 -208.395 -240.934
355.408 -208.224 -254.62
348.307 -208.194 -230.449
400.861 -208.182 -208.067
395.688 -208.23 -216.881
392.436 -208.183 -208.773
392.436 -208.183 -208.773
395.688 -208.23 -216.881
384.064 -208.201 -221.274
395.688 -208.23 -216.881
404.764 -208.187 -212.43
396.232 -208.325 -230.449
395.688 -208.23 -216.881
396.232 -208.325 -230.449
384.064 -208.201 -221.274
385.39 -208.185 -210.809
392.436 -208.183 -208.773
384.064 -208.201 -221.274
392.436 -208.183 -208.773
385.39 -208.185 -210.809
391.272 -208.179 -205.106
385.39 -208.185 -210.809
372.616 -208.15 -197.694
391.272 -208.179 -205.106
372.616 -208.15 -197.694
385.39 -208.185 -210.809
369.89 -208.193 -221.884
385.39 -208.185 -210.809
384.064 -208.201 -221.274
369.89 -208.193 -221.884
369.89 -208.193 -221.884
384.064 -208.201 -221.274
396.232 -208.325 -230.449
348.307 -208.194 -230.449
369.89 -208.193 -221.884
396.232 -208.325 -230.449
391.451 -208.142 -171.743
386.404 -208.146 -175.282
387.218 -208.142 -172.264
386.404 -208.146 -175.282
391.451 -208.142 -171.743
372.616 -208.15 -197.694
387.783 -208.137 -167.196
369.141 -208.119 -175.474
353.531 -208.081 -167.758
350.095 -208.084 -175.668
353.531 -208.081 -167.758
369.141 -208.119 -175.474
350.095 -208.084 -175.668
369.141 -208.119 -175.474
348.799 -208.104 -185.767
349.751 -208.076 -169.657
345.284 -208.073 -173.979
343.506 -208.065 -169.63
349.751 -208.076 -169.657
349.72 -208.074 -167.616
353.531 -208.081 -167.758
349.751 -208.076 -169.657
353.531 -208.081 -167.758
350.095 -208.084 -175.668
345.284 -208.073 -173.979
349.751 -208.076 -169.657
350.095 -208.084 -175.668
340.773 -208.1 -185.157
350.095 -208.084 -175.668
348.799 -208.104 -185.767
343.506 -208.065 -169.63
341.415 -208.075 -175.671
341.466 -208.061 -169.443
341.415 -208.075 -175.671
343.506 -208.065 -169.63
345.284 -208.073 -173.979
341.488 -208.058 -167.283
341.466 -208.061 -169.443
334.76 -208.051 -167.422
341.466 -208.061 -169.443
341.415 -208.075 -175.671
329.895 -208.067 -174.082
334.76 -208.051 -167.422
312.266 -208.062 -174.859
308.186 -208.041 -167.37
334.76 -208.051 -167.422
341.466 -208.061 -169.443
329.895 -208.067 -174.082
334.76 -208.051 -167.422
329.895 -208.067 -174.082
312.266 -208.062 -174.859
312.266 -208.062 -174.859
329.895 -208.067 -174.082
326.631 -208.093 -184.706
326.631 -208.093 -184.706
329.895 -208.067 -174.082
334.853 -208.104 -187.837
