123
-1438.71 -205.793 989.93
-1398.74 -205.764 971.435
-1436.81 -205.792 970.704
-1398.74 -205.764 971.435
-1438.71 -205.793 989.93
-1399.42 -205.799 1029.56
-1438.71 -205.793 989.93
-1435.02 -205.799 1029.77
-1399.42 -205.799 1029.56
-1399.42 -205.799 1029.56
-1374.08 -205.682 1024.09
-1398.74 -205.764 971.435
-1374.08 -205.682 1024.09
-1363.38 -205.45 967.961
-1398.74 -205.764 971.435
-1347.06 -203.545 931.864
-1363.38 -205.45 967.961
-1332.31 -204.903 978.729
-1332.31 -204.903 978.729
-1363.38 -205.45 967.961
-1374.08 -205.682 1024.09
-1332.31 -204.903 978.729
-1316.08 -204.193 955.266
-1347.06 -203.545 931.864
-1316.08 -204.193 955.266
-1321.23 -202.351 917.599
-1347.06 -203.545 931.864
-1321.23 -202.351 917.599
-1329.89 -202.158 908.177
-1347.06 -203.545 931.864
-1329.89 -202.158 908.177
-1342.72 -202.732 906.505
-1347.06 -203.545 931.864
-1321.23 -202.351 917.599
-1316.79 -201.483 902.22
-1329.89 -202.158 908.177
-1316.79 -201.483 902.22
-1328.43 -201.703 890.334
-1329.89 -202.158 908.177
-1329.89 -202.158 908.177
-1328.43 -201.703 890.334
-1342.72 -202.732 906.505
-1328.43 -201.703 890.334
-1370.12 -203.642 888.169
-1342.72 -202.732 906.505
-1370.12 -203.642 888.169
-1386.08 -204.794 918.74
-1342.72 -202.732 906.505
-1347.06 -203.545 931.864
-1342.72 -202.732 906.505
-1386.08 -204.794 918.74
-1363.38 -205.45 967.961
-1347.06 -203.545 931.864
-1373.74 -205.11 948.238
-1373.74 -205.11 948.238
-1347.06 -203.545 931.864
-1386.08 -204.794 918.74
-1373.74 -205.11 948.238
-1398.74 -205.764 971.435
-1363.38 -205.45 967.961
-1408.46 -205.084 931.394
-1373.74 -205.11 948.238
-1386.08 -204.794 918.74
-1436.81 -205.792 970.704
-1398.74 -205.764 971.435
-1408.46 -205.084 931.394
-1408.46 -205.084 931.394
-1435.29 -205.163 933.236
-1436.81 -205.792 970.704
-1408.46 -205.084 931.394
-1410.9 -204.752 915.944
-1435.29 -205.163 933.236
-1410.9 -204.752 915.944
-1437.45 -205.211 913.872
-1435.29 -205.163 933.236
-1386.08 -204.794 918.74
-1410.9 -204.752 915.944
-1408.46 -205.084 931.394
-1370.12 -203.642 888.169
-1388.23 -204.134 888.044
-1386.08 -204.794 918.74
-1386.08 -204.794 918.74
-1388.23 -204.134 888.044
-1410.9 -204.752 915.944
-1388.23 -204.134 888.044
-1416.7 -204.748 889.994
-1410.9 -204.752 915.944
-1416.7 -204.748 889.994
-1439.96 -205.267 888.957
-1410.9 -204.752 915.944
-1410.9 -204.752 915.944
-1439.96 -205.267 888.957
-1437.45 -205.211 913.872
-1438.71 -205.793 989.93
-1436.81 -205.792 970.704
-1489.34 -205.812 990.738
-1436.81 -205.792 970.704
-1481.49 -205.812 968.54
-1489.34 -205.812 990.738
-1481.49 -205.812 968.54
-1514.8 -205.812 969.778
-1489.34 -205.812 990.738
-1489.34 -205.812 990.738
-1533.27 -205.812 1029.94
-1496.35 -205.812 1034.47
-1489.34 -205.812 990.738
-1514.8 -205.812 969.778
-1533.27 -205.812 1029.94
-1514.8 -205.812 969.778
-1481.49 -205.812 968.54
-1518.15 -205.812 943.162
-1518.15 -205.812 943.162
-1564.96 -205.843 986.839
-1514.8 -205.812 969.778
-1518.15 -205.812 943.162
-1544.32 -205.812 925.147
-1564.96 -205.843 986.839
-1533.27 -205.812 1029.94
-1514.8 -205.812 969.778
-1564.96 -205.843 986.839
-1533.27 -205.812 1029.94
-1564.96 -205.843 986.839
-1562.77 -205.839 1027.5
